ref,line_index
Gevurat Ari on Beitzah 3b:1,4
Gevurat Ari on Beitzah 3b:2,5
Gevurat Ari on Beitzah 3b:3,6
Gevurat Ari on Beitzah 4a:1,8
Gevurat Ari on Beitzah 4a:2,9
Gevurat Ari on Beitzah 4a:3,10
