ref,line_index
Noam Yerushalmi on Makkot 2:6:12:1,6
Noam Yerushalmi on Makkot 2:6:12:2,7
Noam Yerushalmi on Makkot 2:6:14:1,9
Noam Yerushalmi on Makkot 2:6:15:1,11
Noam Yerushalmi on Makkot 2:6:15:2,12
