ref,line_index
Rishon LeTzion on Esther 1:1:1,5
Rishon LeTzion on Esther 1:2:1,7
Rishon LeTzion on Esther 1:3:1,9
Rishon LeTzion on Esther 1:4:1,11
Rishon LeTzion on Esther 1:5:1,13
Rishon LeTzion on Esther 1:8:1,15
Rishon LeTzion on Esther 1:12:1,17
Rishon LeTzion on Esther 1:13:1,19
Rishon LeTzion on Esther 1:14:1,21
Rishon LeTzion on Esther 2:10:1,24
Rishon LeTzion on Esther 3:2:1,27
Rishon LeTzion on Esther 3:4:1,29
Rishon LeTzion on Esther 3:8:1,31
Rishon LeTzion on Esther 8:7:1,34
Rishon LeTzion on Esther 8:7:2,35
