ref,line_index
Sha'arei Torat Bavel on Bava Metzia 5a:1,4
Sha'arei Torat Bavel on Bava Metzia 9b:1,6
Sha'arei Torat Bavel on Bava Metzia 16a:1,8
Sha'arei Torat Bavel on Bava Metzia 26b:1,10
Sha'arei Torat Bavel on Bava Metzia 26b:2,11
Sha'arei Torat Bavel on Bava Metzia 37a:1,13
Sha'arei Torat Bavel on Bava Metzia 38a:1,15
Sha'arei Torat Bavel on Bava Metzia 41b:1,17
Sha'arei Torat Bavel on Bava Metzia 50b:1,19
Sha'arei Torat Bavel on Bava Metzia 58a:1,21
Sha'arei Torat Bavel on Bava Metzia 58a:2,22
Sha'arei Torat Bavel on Bava Metzia 58b:1,24
Sha'arei Torat Bavel on Bava Metzia 58b:2,25
Sha'arei Torat Bavel on Bava Metzia 58b:3,26
Sha'arei Torat Bavel on Bava Metzia 58b:4,27
Sha'arei Torat Bavel on Bava Metzia 58b:5,28
Sha'arei Torat Bavel on Bava Metzia 58b:6,29
Sha'arei Torat Bavel on Bava Metzia 59b:1,31
Sha'arei Torat Bavel on Bava Metzia 59b:2,32
Sha'arei Torat Bavel on Bava Metzia 61b:1,34
Sha'arei Torat Bavel on Bava Metzia 67a:1,36
Sha'arei Torat Bavel on Bava Metzia 84a:1,38
Sha'arei Torat Bavel on Bava Metzia 84a:2,39
Sha'arei Torat Bavel on Bava Metzia 84a:3,40
Sha'arei Torat Bavel on Bava Metzia 84b:1,42
Sha'arei Torat Bavel on Bava Metzia 85a:1,44
Sha'arei Torat Bavel on Bava Metzia 86b:1,46
Sha'arei Torat Bavel on Bava Metzia 86b:2,47
Sha'arei Torat Bavel on Bava Metzia 101b:1,49
Sha'arei Torat Bavel on Bava Metzia 107a:1,51
Sha'arei Torat Bavel on Bava Metzia 111a:1,53
Sha'arei Torat Bavel on Bava Metzia 114b:1,55
Sha'arei Torat Bavel on Bava Metzia 116b:1,57
