ref,line_index
Rishon LeTzion on I Samuel 14:24:1,5
Rishon LeTzion on I Samuel 14:24:2,6
Rishon LeTzion on I Samuel 14:24:3,7
Rishon LeTzion on I Samuel 14:24:4,8
Rishon LeTzion on I Samuel 14:24:5,9
Rishon LeTzion on I Samuel 14:24:6,10
Rishon LeTzion on I Samuel 14:32:1,12
Rishon LeTzion on I Samuel 14:32:2,13
Rishon LeTzion on I Samuel 14:32:3,14
Rishon LeTzion on I Samuel 14:36:1,16
Rishon LeTzion on I Samuel 14:36:2,17
Rishon LeTzion on I Samuel 14:36:3,18
Rishon LeTzion on I Samuel 14:36:4,19
